THUMB_TIP e MIDDLE_FINGER_TIP
48,32
55,97
33,27
28,90
45,49
46,31
44,70
44,04
43,24
45,36
44,20
44,66
42,25
42,47
10,93
